,geolocation_lat,geolocation_lng,order_item_id,price,freight_value,payment_sequential,payment_installments,payment_value,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm,label,customer_city,customer_state,geolocation_city,geolocation_state,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date,shipping_limit_date,payment_type,product_category_name,seller_city,seller_state,product_category_name_english
8906,-22.901442539529253,-43.12245152109183,1.0,42.99,17.6,3.0,1.0,12.33,54.0,688.0,1.0,1083.0,28.0,6.0,20.0,0,niteroi,RJ,other,RJ,delivered,other,other,other,other,other,other,voucher,cama_mesa_banho,ibitinga,SP,bed_bath_table
8907,-20.19749096115703,-50.922327639237,1.0,21.9,12.69,1.0,1.0,34.59,36.0,558.0,1.0,450.0,24.0,8.0,15.0,1,other,SP,other,SP,delivered,other,other,other,other,other,other,credit_card,other,other,SP,other
8908,-16.705955336661113,-43.86249600929084,1.0,999.0,24.87,1.0,10.0,1023.87,53.0,956.0,4.0,400.0,20.0,18.0,18.0,0,other,MG,other,MG,delivered,other,other,other,other,other,other,credit_card,other,sao paulo,SP,other
8909,-24.960530557851115,-53.47268144018698,1.0,175.0,19.33,1.0,3.0,194.33,44.0,234.0,1.0,483.0,17.0,11.0,13.0,1,other,PR,other,PR,delivered,other,other,other,other,other,other,credit_card,other,other,SP,other
8910,-22.37220585385857,-41.77823582601504,1.0,65.0,22.16,1.0,1.0,87.16,52.0,561.0,2.0,900.0,56.0,12.0,16.0,0,other,RJ,other,RJ,delivered,other,other,other,other,other,other,credit_card,other,other,other,other
8911,-19.664230208997,-43.88581819398448,1.0,47.2,16.6,1.0,3.0,63.8,58.0,782.0,1.0,3100.0,30.0,40.0,40.0,1,other,MG,other,MG,delivered,other,other,other,other,other,other,credit_card,other,other,SP,other
8912,-20.209539342533173,-50.92611577066504,1.0,21.9,12.69,1.0,1.0,34.59,36.0,558.0,1.0,450.0,24.0,8.0,15.0,1,other,SP,other,SP,delivered,other,other,other,other,other,other,credit_card,other,other,SP,other
8913,-23.64664279961336,-46.763380057735546,1.0,29.9,9.34,1.0,2.0,39.24,57.0,976.0,3.0,1350.0,30.0,5.0,22.0,0,sao paulo,SP,sao paulo,SP,delivered,other,other,other,other,other,other,credit_card,informatica_acessorios,sao paulo,SP,computers_accessories
8914,-23.50414708400777,-47.62152128823698,1.0,49.9,12.69,1.0,1.0,62.59,37.0,594.0,3.0,1100.0,103.0,6.0,20.0,1,other,SP,other,SP,delivered,other,other,other,other,other,other,credit_card,moveis_decoracao,sao paulo,SP,furniture_decor
8915,-22.26555150929084,-48.54457287676727,1.0,52.98,12.81,1.0,1.0,65.79,40.0,409.0,1.0,1110.0,19.0,11.0,18.0,1,other,SP,other,SP,delivered,other,other,other,other,other,other,boleto,beleza_saude,sao paulo,SP,health_beauty
8916,-23.20154352465244,-49.37386901395378,1.0,269.99,17.65,1.0,4.0,287.64,52.0,482.0,1.0,7550.0,28.0,40.0,40.0,1,other,SP,other,SP,delivered,other,other,other,other,other,other,credit_card,esporte_lazer,other,RJ,sports_leisure
8917,-22.89497939010684,-42.03674099894752,2.0,108.9,10.62,1.0,1.0,239.05,38.0,672.0,3.0,1800.0,84.0,10.0,11.0,0,other,RJ,other,RJ,delivered,other,other,other,other,other,other,boleto,moveis_decoracao,sao paulo,SP,furniture_decor
8918,-23.0138644727847,-43.46530282523687,2.0,69.9,0.0,1.0,10.0,139.8,44.0,903.0,6.0,2600.0,50.0,10.0,30.0,1,rio de janeiro,RJ,rio de janeiro,RJ,delivered,other,other,other,other,other,other,credit_card,moveis_decoracao,sao paulo,SP,furniture_decor
8919,-22.941381468492168,-43.1725980431646,1.0,339.9,10.12,1.0,3.0,350.02,42.0,850.0,1.0,510.0,20.0,13.0,15.0,1,rio de janeiro,RJ,rio de janeiro,RJ,delivered,other,other,other,other,other,other,credit_card,other,other,RJ,other
8920,-20.30002302801672,-40.29589653638393,1.0,10.99,12.08,1.0,1.0,49.17,59.0,566.0,1.0,200.0,35.0,10.0,20.0,0,other,other,other,other,delivered,other,other,other,other,other,other,credit_card,moveis_decoracao,sao paulo,SP,furniture_decor
8921,-20.732940485626656,-42.03153804717465,1.0,27.9,18.3,1.0,1.0,46.2,50.0,815.0,2.0,100.0,20.0,6.0,17.0,1,other,MG,other,MG,delivered,other,other,other,other,other,other,credit_card,other,sao paulo,SP,other
8922,-23.66242229583357,-46.536282975793405,1.0,103.99,24.12,1.0,1.0,128.11,33.0,611.0,2.0,9750.0,27.0,15.0,92.0,1,other,SP,other,SP,delivered,other,other,other,other,other,other,credit_card,other,other,SP,other
8923,-20.352123511704512,-40.28839973240022,1.0,49.9,17.6,1.0,1.0,67.5,56.0,348.0,2.0,1550.0,30.0,22.0,30.0,1,other,other,other,other,delivered,other,other,other,other,other,other,boleto,other,sao jose do rio preto,SP,other
8924,-23.62823325174556,-46.73960477130818,1.0,140.0,27.06,1.0,7.0,334.12,52.0,287.0,1.0,2450.0,81.0,7.0,40.0,0,sao paulo,SP,other,SP,delivered,other,other,other,other,other,other,credit_card,other,other,SC,other
8925,-27.001075565517457,-51.15870397103879,1.0,168.9,15.93,1.0,3.0,184.83,57.0,634.0,2.0,120.0,17.0,12.0,13.0,1,other,other,other,other,delivered,other,other,other,other,other,other,credit_card,other,other,SP,other
8926,-23.00581836204136,-43.41797386465717,1.0,339.0,27.65,1.0,2.0,366.65,28.0,645.0,1.0,500.0,28.0,25.0,25.0,0,rio de janeiro,RJ,rio de janeiro,RJ,delivered,other,other,other,other,other,other,credit_card,esporte_lazer,other,other,sports_leisure
8927,-21.631892466239155,-41.024439089284165,2.0,117.3,20.64,2.0,1.0,250.0,53.0,555.0,1.0,4105.0,67.0,10.0,67.0,0,other,RJ,other,RJ,delivered,other,other,other,other,other,other,voucher,other,other,SP,other
8928,-22.858876268105515,-47.05673504746377,1.0,23.7,8.29,1.0,1.0,31.99,44.0,431.0,1.0,250.0,25.0,7.0,14.0,0,other,SP,other,SP,delivered,other,other,other,other,other,other,boleto,other,sao paulo,SP,other
8929,-22.978721807663423,-43.19159858895492,1.0,107.9,15.52,1.0,2.0,123.42,18.0,385.0,4.0,577.0,17.0,25.0,23.0,0,rio de janeiro,RJ,rio de janeiro,RJ,delivered,other,other,other,other,other,other,credit_card,moveis_decoracao,other,SP,furniture_decor
8930,-22.91952167222569,-43.22015832930352,1.0,49.9,15.1,1.0,1.0,65.0,52.0,398.0,1.0,350.0,20.0,2.0,26.0,1,rio de janeiro,RJ,rio de janeiro,RJ,delivered,other,other,other,other,other,other,boleto,informatica_acessorios,other,SP,computers_accessories
8931,-22.90952080998313,-43.1813594123569,1.0,19.9,15.1,1.0,1.0,35.0,56.0,237.0,3.0,100.0,16.0,12.0,12.0,1,rio de janeiro,RJ,rio de janeiro,RJ,delivered,other,other,other,other,other,other,credit_card,other,other,SP,other
8932,-23.63234501610016,-46.70217521218765,1.0,68.34,7.74,1.0,1.0,7.47,39.0,1088.0,1.0,185.0,19.0,19.0,17.0,1,sao paulo,SP,sao paulo,SP,delivered,other,other,other,other,other,other,credit_card,other,sao paulo,SP,other
8933,-22.850938226470124,-43.26899973729016,1.0,37.0,15.23,1.0,2.0,52.23,58.0,1073.0,7.0,500.0,20.0,7.0,16.0,1,rio de janeiro,RJ,rio de janeiro,RJ,delivered,other,other,other,other,other,other,credit_card,other,sao paulo,SP,other
8934,-12.270644077990651,-38.94981009769748,1.0,205.0,28.81,1.0,8.0,233.81,56.0,162.0,5.0,9750.0,35.0,12.0,30.0,1,other,other,other,other,delivered,other,other,other,other,other,other,credit_card,cama_mesa_banho,sao paulo,SP,bed_bath_table
8935,-22.933361211206687,-43.24756478100304,1.0,116.6,33.08,1.0,1.0,149.68,41.0,154.0,1.0,2600.0,40.0,45.0,39.0,0,rio de janeiro,RJ,rio de janeiro,RJ,delivered,other,other,other,other,other,other,credit_card,other,other,SP,other
8936,-17.082171228162288,-40.93131292559681,1.0,669.0,118.53,1.0,7.0,787.53,36.0,841.0,5.0,22200.0,61.0,61.0,41.0,1,other,MG,other,MG,delivered,other,other,other,other,other,other,credit_card,other,other,SC,other
8937,-19.456635206040747,-44.25468270637908,1.0,24.5,15.1,1.0,7.0,79.2,56.0,237.0,3.0,100.0,16.0,12.0,12.0,0,other,MG,other,MG,delivered,other,other,other,other,other,other,credit_card,other,other,SP,other
8938,-18.167756312547205,-47.95883548271211,1.0,195.0,26.21,1.0,10.0,221.21,56.0,162.0,5.0,9750.0,35.0,12.0,30.0,0,other,other,other,other,delivered,other,other,other,other,other,other,credit_card,cama_mesa_banho,sao paulo,SP,bed_bath_table
8939,-22.427897118063985,-42.96683566006504,1.0,70.25,27.44,1.0,1.0,50.0,49.0,1077.0,1.0,1575.0,26.0,21.0,23.0,0,other,RJ,other,RJ,delivered,other,other,other,other,other,other,voucher,cama_mesa_banho,other,SC,bed_bath_table
8940,-22.97939240689014,-47.13375529294826,1.0,117.3,14.43,1.0,10.0,131.73,53.0,555.0,1.0,4105.0,67.0,10.0,67.0,0,other,SP,other,SP,delivered,other,other,other,other,other,other,credit_card,other,other,SP,other
8941,-16.44146032369524,-39.06771563236953,1.0,47.6,16.79,1.0,2.0,64.39,43.0,581.0,1.0,150.0,16.0,7.0,15.0,0,other,other,other,other,delivered,other,other,other,other,other,other,credit_card,beleza_saude,other,SP,health_beauty
8942,-25.365079268105514,-49.2660273244561,1.0,36.9,16.11,1.0,1.0,53.01,60.0,521.0,1.0,650.0,24.0,10.0,20.0,1,curitiba,PR,curitiba,PR,delivered,other,other,other,other,other,other,boleto,esporte_lazer,other,SP,sports_leisure
8943,-26.995745999999947,-48.63052699999997,1.0,159.0,34.65,1.0,1.0,193.65,59.0,3314.0,2.0,2950.0,20.0,20.0,20.0,1,other,other,other,other,delivered,other,other,other,other,other,other,credit_card,informatica_acessorios,other,PR,computers_accessories
8944,-22.907604457257733,-43.0635081151227,1.0,99.99,16.95,1.0,4.0,116.94,54.0,1012.0,1.0,1200.0,42.0,25.0,15.0,0,niteroi,RJ,niteroi,RJ,delivered,other,other,other,other,other,other,credit_card,other,sao paulo,SP,other
8945,-22.20229186066712,-49.935069669455736,1.0,67.7,17.18,1.0,1.0,84.88,27.0,570.0,3.0,3500.0,51.0,8.0,35.0,0,other,SP,other,SP,delivered,other,other,other,other,other,other,voucher,other,sao jose do rio preto,SP,other
8946,-22.83093548932418,-43.29315,1.0,29.9,15.79,1.0,1.0,45.69,49.0,375.0,6.0,200.0,29.0,7.0,16.0,1,rio de janeiro,RJ,rio de janeiro,RJ,delivered,other,other,other,other,other,other,credit_card,other,curitiba,PR,other
8947,-21.53999044628532,-43.01355992023455,1.0,35.0,19.44,1.0,1.0,54.44,41.0,789.0,1.0,950.0,20.0,35.0,20.0,1,other,MG,other,MG,delivered,other,other,other,other,other,other,boleto,moveis_decoracao,sao paulo,SP,furniture_decor
8948,-16.7400146073605,-49.30133091372182,1.0,320.0,23.95,1.0,3.0,343.95,56.0,572.0,1.0,350.0,18.0,14.0,18.0,1,other,other,other,other,delivered,other,other,other,other,other,other,credit_card,other,other,MG,other
8949,-25.495520510964266,-49.29722100000001,1.0,150.0,14.16,1.0,2.0,164.16,49.0,1313.0,1.0,2438.0,28.0,31.0,24.0,0,curitiba,PR,curitiba,PR,delivered,other,other,other,other,other,other,credit_card,esporte_lazer,curitiba,PR,sports_leisure
8950,-28.263820073500213,-52.4073882880686,1.0,243.89,17.47,1.0,6.0,261.36,60.0,594.0,1.0,900.0,28.0,20.0,20.0,0,other,RS,other,RS,delivered,other,other,other,other,other,other,credit_card,other,sao paulo,SP,other
8951,-23.683458372756576,-46.45442429156327,1.0,49.0,7.6,1.0,4.0,51.7,59.0,93.0,7.0,250.0,16.0,2.0,11.0,0,other,SP,other,SP,delivered,other,other,other,other,other,other,credit_card,other,sao paulo,SP,other
8952,-23.84236306505893,-46.1350525148625,1.0,39.99,11.85,1.0,5.0,51.84,39.0,161.0,2.0,350.0,25.0,8.0,19.0,0,other,SP,other,SP,delivered,other,other,other,other,2017-12-20 00:00:00,other,credit_card,cama_mesa_banho,ibitinga,SP,bed_bath_table
8953,-21.78528281876453,-46.54811886808341,2.0,54.55,15.13,1.0,1.0,139.36,56.0,555.0,2.0,483.0,44.0,6.0,33.0,0,other,MG,other,MG,delivered,other,other,other,other,other,other,credit_card,cama_mesa_banho,ibitinga,SP,bed_bath_table
8954,-23.64250107132555,-46.55896167040801,1.0,99.0,13.71,1.0,4.0,112.71,59.0,263.0,3.0,6150.0,60.0,20.0,29.0,1,other,SP,other,SP,delivered,other,other,other,other,other,other,credit_card,other,other,SP,other
8955,-23.65300749653755,-46.54055208090483,1.0,79.0,11.76,1.0,1.0,90.76,18.0,370.0,1.0,700.0,26.0,14.0,24.0,1,other,SP,other,SP,delivered,other,other,other,other,other,other,boleto,esporte_lazer,sao paulo,SP,sports_leisure
8956,-22.90499971663104,-43.28908441534424,1.0,219.9,22.03,1.0,1.0,241.93,60.0,282.0,1.0,4250.0,40.0,15.0,23.0,0,rio de janeiro,RJ,rio de janeiro,RJ,delivered,other,other,other,other,other,other,boleto,cama_mesa_banho,other,SP,bed_bath_table
8957,-29.639348010718763,-52.18107454737152,1.0,45.49,18.42,1.0,1.0,63.91,48.0,886.0,1.0,200.0,33.0,4.0,13.0,1,other,RS,other,RS,delivered,other,other,other,other,other,other,credit_card,esporte_lazer,sao paulo,SP,sports_leisure
8958,-22.821916217501112,-43.06406633327948,1.0,45.9,17.93,2.0,1.0,53.19,60.0,208.0,4.0,1214.0,30.0,17.0,17.0,1,other,RJ,other,RJ,delivered,other,other,other,other,other,other,voucher,other,other,MG,other
8959,-22.9368159528247,-43.24536040937164,1.0,209.99,25.82,1.0,2.0,235.81,51.0,516.0,1.0,5200.0,37.0,20.0,34.0,0,rio de janeiro,RJ,rio de janeiro,RJ,delivered,other,other,other,other,other,other,credit_card,other,sao paulo,SP,other
8960,-22.910923300017384,-43.17543401009888,2.0,112.33,27.28,1.0,1.0,324.34,54.0,699.0,1.0,1277.0,30.0,25.0,27.0,1,rio de janeiro,RJ,rio de janeiro,RJ,delivered,other,other,other,other,other,other,boleto,other,other,other,other
8961,-23.319216502914188,-51.16150296003805,1.0,137.9,43.34,1.0,2.0,181.24,42.0,363.0,1.0,922.0,30.0,15.0,17.0,1,other,PR,other,PR,delivered,other,other,other,other,other,other,credit_card,informatica_acessorios,other,MG,computers_accessories
8962,-20.3408145,-40.28593725,4.0,49.0,17.63,1.0,5.0,266.52,48.0,495.0,2.0,200.0,16.0,11.0,11.0,1,other,other,other,other,delivered,other,other,other,other,other,other,credit_card,other,other,other,other
8963,-25.45357605938033,-49.294382704281794,1.0,80.0,16.32,1.0,1.0,96.32,53.0,504.0,1.0,1600.0,45.0,15.0,30.0,0,curitiba,PR,curitiba,PR,delivered,other,other,other,other,other,other,boleto,cama_mesa_banho,ibitinga,SP,bed_bath_table
8964,-23.592891006665106,-46.62262780668247,1.0,11.55,7.78,1.0,1.0,19.33,45.0,868.0,1.0,175.0,22.0,12.0,15.0,1,sao paulo,SP,sao paulo,SP,delivered,other,other,other,other,other,other,boleto,other,sao paulo,SP,other
8965,-22.874638619222,-43.07896672271923,1.0,96.0,13.38,1.0,2.0,109.38,33.0,932.0,1.0,396.0,18.0,11.0,14.0,0,niteroi,RJ,niteroi,RJ,delivered,other,other,other,other,other,other,credit_card,other,other,SP,other
8966,-22.428229572209062,-50.58108358157985,1.0,109.99,16.53,1.0,1.0,126.52,44.0,254.0,1.0,400.0,22.0,15.0,22.0,1,other,SP,other,SP,delivered,other,other,other,other,other,other,credit_card,esporte_lazer,other,PR,sports_leisure
8967,-22.379639684211625,-47.58480203719259,1.0,92.0,13.7,1.0,2.0,105.7,55.0,312.0,1.0,1550.0,44.0,14.0,34.0,1,other,SP,other,SP,delivered,other,other,other,other,other,other,credit_card,cama_mesa_banho,ibitinga,SP,bed_bath_table
8968,-20.3030917241042,-40.29652359758191,1.0,299.0,65.78,1.0,8.0,364.78,58.0,706.0,2.0,14900.0,45.0,75.0,29.0,1,other,other,other,other,delivered,other,other,other,other,other,other,credit_card,other,sao paulo,SP,other
8969,-22.90039853887058,-43.35127073542174,1.0,499.9,16.38,1.0,7.0,516.28,52.0,1792.0,6.0,1100.0,20.0,40.0,13.0,1,rio de janeiro,RJ,rio de janeiro,RJ,delivered,other,other,other,other,other,other,credit_card,other,other,RJ,other
8970,-23.179593545499586,-46.97870943849431,1.0,86.0,12.73,1.0,2.0,98.73,33.0,300.0,1.0,207.0,19.0,11.0,14.0,0,other,SP,other,SP,delivered,other,other,other,other,other,other,credit_card,informatica_acessorios,other,PR,computers_accessories
8971,-21.4111850417298,-42.19645788941047,1.0,64.9,18.02,1.0,7.0,82.92,45.0,1685.0,4.0,1300.0,27.0,12.0,19.0,1,other,RJ,other,RJ,delivered,other,other,other,other,other,other,credit_card,beleza_saude,other,PR,health_beauty
8972,-19.37295601245514,-54.58218753633898,1.0,159.0,21.6,1.0,3.0,180.6,52.0,269.0,1.0,2200.0,45.0,15.0,35.0,1,other,other,other,other,delivered,other,other,other,other,other,other,credit_card,cama_mesa_banho,ibitinga,SP,bed_bath_table
8973,-22.92554124785041,-43.2496852857349,1.0,139.9,36.04,1.0,1.0,175.94,17.0,540.0,1.0,17500.0,97.0,24.0,45.0,1,rio de janeiro,RJ,rio de janeiro,RJ,delivered,other,other,other,other,other,other,boleto,other,other,MG,other
8974,-23.6669251110277,-46.483913644814535,1.0,134.55,13.96,1.0,8.0,148.51,51.0,231.0,1.0,2100.0,40.0,6.0,29.0,1,other,SP,other,SP,delivered,other,other,other,other,other,other,credit_card,cama_mesa_banho,ibitinga,SP,bed_bath_table
8975,-19.94299506994057,-43.96898550776162,1.0,83.99,15.34,1.0,4.0,99.33,52.0,441.0,1.0,1100.0,16.0,10.0,16.0,1,belo horizonte,MG,belo horizonte,MG,delivered,other,other,other,other,other,other,credit_card,cama_mesa_banho,ibitinga,SP,bed_bath_table
8976,-16.061270924200024,-48.00145136440002,2.0,59.9,15.17,1.0,3.0,150.14,16.0,3139.0,1.0,125.0,16.0,8.0,11.0,0,other,other,other,other,delivered,other,other,other,other,other,other,credit_card,other,other,SP,other
8977,-21.68186586261508,-45.24378297167539,1.0,139.9,22.73,1.0,1.0,325.26,40.0,249.0,4.0,7250.0,62.0,6.0,62.0,1,other,MG,other,MG,delivered,other,other,other,other,other,other,boleto,moveis_decoracao,other,MG,furniture_decor
8978,-23.651912018292432,-46.50927982577631,2.0,64.9,11.06,1.0,4.0,227.88,52.0,297.0,1.0,1300.0,37.0,23.0,35.0,1,other,SP,other,SP,delivered,other,other,other,other,other,other,credit_card,cama_mesa_banho,santo andre,SP,bed_bath_table
8979,-29.75301797353623,-50.03711562162433,1.0,179.9,27.34,1.0,1.0,207.24,57.0,1987.0,3.0,2400.0,65.0,8.0,45.0,0,other,RS,other,RS,delivered,other,other,other,other,other,other,credit_card,moveis_decoracao,other,PR,furniture_decor
8980,-23.553191629753584,-46.46177794670786,1.0,59.99,11.44,1.0,2.0,71.43,57.0,614.0,1.0,950.0,35.0,25.0,20.0,0,sao paulo,SP,sao paulo,SP,delivered,other,other,other,other,other,other,credit_card,beleza_saude,santo andre,SP,health_beauty
8981,-20.78506726907322,-42.2700325678523,1.0,69.9,21.45,1.0,3.0,91.35,48.0,543.0,2.0,1200.0,35.0,20.0,30.0,0,other,MG,other,MG,delivered,other,other,other,other,other,other,credit_card,other,other,SP,other
8982,-16.736644671631623,-43.852658117371625,1.0,47.65,18.23,1.0,1.0,65.88,40.0,409.0,1.0,1110.0,19.0,11.0,18.0,0,other,MG,other,MG,delivered,other,other,other,other,other,other,boleto,beleza_saude,other,SP,health_beauty
8983,-22.87335128559065,-43.37148555063775,1.0,43.9,17.09,5.0,1.0,18.75,41.0,717.0,4.0,1100.0,32.0,11.0,27.0,1,rio de janeiro,RJ,rio de janeiro,RJ,delivered,other,other,other,other,other,other,voucher,moveis_decoracao,other,MG,furniture_decor
8984,-30.10425829087077,-51.22456133917127,1.0,37.9,19.84,1.0,5.0,57.74,59.0,589.0,1.0,6150.0,51.0,16.0,38.0,0,other,RS,other,RS,delivered,other,other,other,other,other,other,credit_card,moveis_decoracao,other,SP,furniture_decor
8985,-23.777169902875627,-45.35798564843256,1.0,102.5,13.74,1.0,2.0,116.24,46.0,868.0,2.0,1600.0,30.0,32.0,21.0,0,other,SP,other,SP,delivered,other,other,other,other,other,other,credit_card,other,other,SP,other
8986,-19.802082814976853,-42.13748871252166,3.0,79.9,23.14,1.0,2.0,309.12,57.0,534.0,1.0,1550.0,30.0,30.0,30.0,1,other,MG,other,MG,delivered,other,other,other,other,other,other,credit_card,moveis_decoracao,santo andre,SP,furniture_decor
8987,-22.817830309878016,-43.421128457033255,1.0,635.9,38.97,1.0,6.0,674.87,25.0,812.0,1.0,17325.0,35.0,40.0,40.0,1,other,RJ,other,RJ,delivered,other,other,other,other,other,other,credit_card,other,sao paulo,SP,other
8988,-21.19385023063954,-43.79288345205707,1.0,85.5,18.48,1.0,5.0,103.98,41.0,288.0,2.0,1372.0,28.0,12.0,26.0,0,other,MG,other,MG,delivered,other,other,other,other,other,other,credit_card,other,other,SP,other
8989,-30.07614941603673,-51.20924294226445,1.0,29.99,8.11,1.0,1.0,38.1,56.0,198.0,4.0,150.0,16.0,16.0,16.0,1,other,RS,other,RS,delivered,other,other,other,other,other,other,credit_card,other,other,other,other
8990,-23.56495811933758,-46.65213530737497,1.0,19.0,8.88,1.0,1.0,55.76,60.0,1326.0,3.0,400.0,17.0,21.0,11.0,1,sao paulo,SP,sao paulo,SP,delivered,other,other,other,other,other,other,boleto,other,other,SP,other
8991,-19.471968732672387,-44.24229308906451,1.0,59.0,17.66,1.0,1.0,153.32,59.0,341.0,2.0,1750.0,37.0,22.0,40.0,1,other,MG,other,MG,delivered,other,other,other,other,other,other,credit_card,other,sao jose do rio preto,SP,other
8992,-22.808515389953257,-43.21273335498296,2.0,19.9,17.06,1.0,1.0,73.92,57.0,1370.0,1.0,200.0,20.0,15.0,15.0,1,rio de janeiro,RJ,rio de janeiro,RJ,delivered,other,other,other,other,other,other,boleto,informatica_acessorios,other,other,computers_accessories
8993,-23.60473431509191,-47.02238544611009,1.0,29.0,7.39,1.0,1.0,36.39,50.0,718.0,3.0,150.0,16.0,8.0,16.0,0,other,SP,other,SP,delivered,other,other,other,other,other,other,credit_card,other,sao paulo,SP,other
8994,-10.940340532315888,-37.05173932944774,1.0,92.0,21.44,1.0,1.0,226.88,41.0,790.0,5.0,477.0,18.0,16.0,14.0,1,other,other,other,other,delivered,other,other,other,other,other,other,voucher,other,sao paulo,SP,other
8995,-20.664702,-43.78766624999999,1.0,56.8,16.84,1.0,7.0,73.64,42.0,649.0,3.0,700.0,16.0,8.0,18.0,1,other,MG,other,MG,delivered,other,other,other,other,other,other,credit_card,other,curitiba,PR,other
8996,-30.03218560032322,-51.23645051249349,1.0,249.9,37.37,1.0,5.0,287.27,29.0,266.0,3.0,5650.0,73.0,73.0,20.0,1,other,RS,other,RS,delivered,other,other,other,other,other,other,credit_card,other,other,other,other
8997,-21.18839085706044,-47.79294663558196,1.0,84.9,13.61,1.0,1.0,98.51,57.0,404.0,4.0,1400.0,22.0,12.0,33.0,1,other,SP,other,SP,delivered,other,other,other,other,other,other,voucher,other,other,SP,other
8998,-22.934647308644383,-43.33518171342838,1.0,249.99,18.0,1.0,3.0,267.99,33.0,439.0,1.0,346.0,18.0,10.0,13.0,1,rio de janeiro,RJ,rio de janeiro,RJ,delivered,other,other,other,other,other,other,credit_card,other,other,SP,other
8999,-22.78108963113536,-47.176758956647866,1.0,39.9,9.44,1.0,3.0,148.02,56.0,1033.0,5.0,600.0,24.0,6.0,16.0,1,other,SP,other,SP,delivered,other,other,other,other,other,other,credit_card,other,other,SP,other
9000,-23.54461366546352,-46.777071436397165,1.0,24.7,8.29,1.0,2.0,32.99,51.0,114.0,1.0,300.0,35.0,5.0,11.0,1,other,SP,other,SP,delivered,other,other,other,other,other,other,credit_card,other,sao paulo,SP,other
9001,-19.45335947821568,-42.54901132944775,1.0,349.9,20.02,1.0,8.0,369.92,51.0,625.0,1.0,900.0,25.0,12.0,38.0,1,other,MG,other,MG,delivered,other,other,other,other,other,other,credit_card,beleza_saude,curitiba,PR,health_beauty
9002,-16.369104424190915,-46.886099487304406,1.0,209.0,29.86,1.0,1.0,238.86,33.0,574.0,1.0,1650.0,34.0,12.0,30.0,1,other,MG,other,MG,delivered,other,other,other,other,other,other,voucher,other,other,SC,other
9003,-23.526212998640897,-46.447037296376,1.0,39.58,11.85,1.0,1.0,51.43,32.0,711.0,1.0,150.0,16.0,14.0,12.0,0,sao paulo,SP,sao paulo,SP,delivered,other,other,other,other,other,other,credit_card,informatica_acessorios,other,SP,computers_accessories
9004,-19.79370205578552,-42.136643060969256,1.0,69.9,19.68,1.0,1.0,89.58,54.0,1050.0,1.0,850.0,30.0,25.0,30.0,0,other,MG,other,MG,delivered,other,other,other,other,other,other,boleto,other,sao paulo,SP,other
9005,-27.002477999999947,-48.62053249999997,1.0,148.0,15.89,1.0,1.0,163.89,60.0,1959.0,2.0,1400.0,69.0,11.0,11.0,1,other,other,other,other,delivered,other,other,other,other,other,other,boleto,moveis_decoracao,curitiba,PR,furniture_decor
9006,-19.77752473298106,-42.136157695080406,2.0,35.0,26.43,1.0,10.0,122.86,44.0,789.0,1.0,650.0,20.0,35.0,20.0,1,other,MG,other,MG,delivered,other,other,other,other,other,other,credit_card,moveis_decoracao,sao paulo,SP,furniture_decor
9007,-22.96664101082004,-43.18015450735759,1.0,110.0,15.65,1.0,3.0,125.65,24.0,849.0,4.0,3950.0,53.0,4.0,43.0,1,rio de janeiro,RJ,rio de janeiro,RJ,delivered,other,other,other,other,other,other,credit_card,other,sao paulo,SP,other
9008,-23.600308756592977,-46.84128177407814,1.0,22.62,12.69,1.0,3.0,35.31,41.0,70.0,1.0,900.0,26.0,21.0,21.0,1,other,SP,other,SP,delivered,other,other,other,other,other,other,credit_card,other,other,SP,other
9009,-23.53538565178984,-46.76092361691542,1.0,56.0,11.89,1.0,1.0,67.89,58.0,2533.0,1.0,1900.0,17.0,7.0,23.0,0,other,SP,other,SP,delivered,other,other,other,other,other,other,credit_card,other,other,SP,other
9010,-19.474892410378978,-44.22804472994191,1.0,25.9,17.0,1.0,1.0,42.9,48.0,407.0,1.0,100.0,24.0,14.0,11.0,0,other,MG,other,MG,delivered,other,other,other,other,other,other,boleto,informatica_acessorios,other,SP,computers_accessories
9011,-23.4899145089486,-46.35568572218441,1.0,7.0,14.1,1.0,1.0,21.1,30.0,138.0,1.0,200.0,20.0,7.0,20.0,1,other,SP,other,SP,delivered,other,other,other,other,other,other,credit_card,other,other,MG,other
9012,-21.55744421032104,-51.2589907966769,1.0,190.0,14.35,2.0,1.0,31.8,36.0,1514.0,1.0,1100.0,30.0,12.0,16.0,0,other,SP,other,SP,delivered,other,other,other,other,other,other,voucher,beleza_saude,sao paulo,SP,health_beauty
9013,-9.66194608652338,-35.69725963705701,1.0,189.9,25.68,1.0,6.0,215.58,42.0,3524.0,1.0,650.0,18.0,10.0,12.0,1,other,other,other,other,delivered,other,other,other,other,other,other,credit_card,other,santo andre,SP,other
9014,-1.4424032925076171,-48.47388156774998,1.0,359.0,87.81,1.0,10.0,893.62,48.0,521.0,1.0,13900.0,62.0,62.0,20.0,0,other,other,other,other,delivered,other,other,other,other,other,other,credit_card,other,other,MG,other
